emp_no,first_name,last_name,title,from_date,salary
251291,Uma,Monarch,Senior Staff,1986-06-19,58538
267923,Valter,Karnin,Staff,1986-06-19,55600
36081,Premsyl,Biron,Engineer,1986-06-19,46652
485381,Aral,Vingron,Staff,1986-06-19,60623
425994,Douadi,Baez,Staff,1986-06-19,65030
451007,Mingzeng,Jeong,Staff,1986-06-19,72783
456930,Hatem,Lorin,Staff,1986-06-19,56249
29366,Domenico,Ohori,Staff,1986-06-19,54398
232893,Arif,Leonhardt,Engineer,1986-06-19,40000
61486,Weiye,Bierman,Senior Staff,1986-06-19,63776
444447,Chuanti,Leuchs,Staff,1986-06-19,84725
244086,Nitsan,Hiroyama,Engineer,1986-06-19,40000
426664,Luisa,Hartvigsen,Senior Engineer,1986-06-19,47878
298546,Shuichi,Werthner,Senior Engineer,1986-06-18,51106
278243,Werner,Roison,Engineer,1986-06-18,53672
206668,Jaana,Rabejac,Staff,1986-06-18,42919
200333,Honesty,Kruskal,Engineer,1986-06-18,40000
246858,Dannz,Swist,Engineer,1986-06-18,40000
233335,Vitaly,Madeira,Staff,1986-06-18,40000
421393,Serenella,Munos,Staff,1986-06-18,53210
477054,Arup,Emiris,Technique Leader,1986-06-18,69806
264703,Temple,Genther,Senior Engineer,1986-06-18,50268
499128,Conal,Swiler,Staff,1986-06-18,62421
11028,Miyeon,Krider,Engineer,1986-06-18,41111
461226,Ugo,Iisaku,Senior Engineer,1986-06-18,40000
470669,Shaowei,Dehkordi,Staff,1986-06-18,45941
45612,King,Monkewich,Engineer,1986-06-18,45243
400500,Mara,Mondadori,Engineer,1986-06-18,69303
23506,Shiv,Luck,Staff,1986-06-18,40000
18065,Chriss,Wroclawski,Senior Staff,1986-06-18,52601
27357,Tsvetan,Schmiedel,Engineer,1986-06-18,50247
407252,Jasminko,Chimia,Senior Engineer,1986-06-17,63181
454617,Dmitry,Schrift,Engineer,1986-06-17,57741
241853,Ulf,Wolniewicz,Staff,1986-06-17,48505
249766,Alain,Fontet,Staff,1986-06-17,55581
477795,Bouchung,Brookman,Engineer,1986-06-17,40000
240693,Hongzue,Ratnakar,Engineer,1986-06-17,40000
488338,Yaghout,Pietracaprina,Assistant Engineer,1986-06-17,44988
81438,Mack,McClure,Engineer,1986-06-17,40000
77081,Rance,Fritzsche,Staff,1986-06-17,55308
19332,Changho,Khamsi,Engineer,1986-06-17,66487
410744,Murthy,Papsdorf,Staff,1986-06-17,59276
63220,Subir,Swiler,Engineer,1986-06-17,49827
430677,Phuoc,Kaelbling,Staff,1986-06-17,67898
206718,Koldo,Ramaiah,Staff,1986-06-17,78058
82705,Ingmar,Ladret,Staff,1986-06-16,55678
461271,Constantijn,Erva,Staff,1986-06-16,60398
208689,Hideo,Barvinok,Senior Staff,1986-06-16,53552
451334,Gil,Snedden,Staff,1986-06-16,44654
430961,Xuedong,Camarinopoulos,Engineer,1986-06-16,65811
479097,Clyde,Schaar,Engineer,1986-06-16,41660
449001,Masako,Georgatos,Assistant Engineer,1986-06-16,40000
487498,Lakshmi,Hebden,Senior Staff,1986-06-16,72392
416893,Malu,Landherr,Engineer,1986-06-16,48248
479473,Ute,Pillow,Engineer,1986-06-15,41132
221956,Kwok,Schoegge,Engineer,1986-06-15,40000
20327,Doowon,Lyonns,Assistant Engineer,1986-06-15,42856
404316,Kwun,Bahr,Senior Engineer,1986-06-15,40000
486720,Gou,Kumaresan,Engineer,1986-06-15,41944
462059,Naftaly,Zockler,Technique Leader,1986-06-15,60415
85624,Ayonca,Keustermans,Staff,1986-06-15,57477
212479,Serge,Feldhoffer,Engineer,1986-06-15,56895
28242,Thodoros,Vasanthakumar,Staff,1986-06-15,86610
22758,Mabry,Rijckaert,Staff,1986-06-15,59665
434483,Mahmut,Gyorkos,Staff,1986-06-15,40000
245653,Padma,Brlek,Staff,1986-06-15,40000
30373,Jayesh,Vasanthakumar,Staff,1986-06-15,75420
226093,Werner,Iacovou,Staff,1986-06-15,60634
401391,Moriyoshi,Versino,Staff,1986-06-15,51128
430534,Ghassan,Walston,Senior Engineer,1986-06-15,50866
30666,Guadalupe,Clemencon,Senior Engineer,1986-06-15,48925
277318,Niclas,Zambonelli,Engineer,1986-06-15,63225
11251,Bezalel,Chinal,Staff,1986-06-15,69432
411655,Nahum,Valette,Engineer,1986-06-15,54786
233738,Candida,Mayerwieser,Engineer,1986-06-15,60623
225320,Leaf,Baalen,Engineer,1986-06-14,50205
471482,Sivanarayana,Speel,Engineer,1986-06-14,41407
291616,Stepehn,Jansen,Technique Leader,1986-06-14,45043
209356,Tesuro,Jansen,Staff,1986-06-14,66004
215142,Danil,Kushner,Staff,1986-06-14,59412
100046,Jayson,Jumpertz,Engineer,1986-06-14,40000
499438,Tse,Kalsbeek,Engineer,1986-06-14,40000
246930,Kitty,Anguita,Senior Engineer,1986-06-14,67266
488806,Huican,Ranon,Senior Engineer,1986-06-14,40000
298616,Kenton,Pettit,Staff,1986-06-14,65891
97512,Djelloul,DeMori,Engineer,1986-06-14,40000
53138,Parke,Schaaf,Engineer,1986-06-14,40000
282713,Sedat,Hertweck,Assistant Engineer,1986-06-13,60984
280796,Shigenori,Lundstrom,Engineer,1986-06-13,49048
83932,Yinlin,Gils,Engineer,1986-06-13,40000
89669,Ult,Miake,Technique Leader,1986-06-13,40000
19667,Munenori,Matzel,Staff,1986-06-13,52876
283777,Nectarios,Sridhar,Assistant Engineer,1986-06-13,40000
283915,Geoffry,DeMori,Engineer,1986-06-13,54587
58410,Samphel,Bennis,Staff,1986-06-13,56996
298387,Masali,Albarhamtoshy,Senior Engineer,1986-06-13,46518
107825,Shounak,Hemaspaandra,Assistant Engineer,1986-06-13,40000
38879,Tsz,Morton,Assistant Engineer,1986-06-13,40000
415749,Ravishankar,Nittel,Staff,1986-06-13,70972
18274,Yefim,Karnin,Staff,1986-06-13,63753
294069,Fei,Stellhorn,Engineer,1986-06-13,40000
497643,Ipke,Dahlbom,Staff,1986-06-13,44382
245719,Ayonca,Lowrie,Staff,1986-06-13,58905
476865,Vasilis,Imataki,Engineer,1986-06-13,49365
270630,Masaru,Lortz,Staff,1986-06-13,40000
87534,Golgen,Apsitis,Staff,1986-06-13,78592
293016,Magdalena,Kemmerer,Engineer,1986-06-13,43881
408294,Khalil,Baek,Staff,1986-06-13,49703
439864,Izaskun,Spelt,Engineer,1986-06-13,40000
32891,Vasilis,Ozeki,Engineer,1986-06-13,40000
481339,Zijian,Thorensen,Staff,1986-06-13,40000
83756,Constantijn,Esposito,Engineer,1986-06-13,41515
14237,Abdulla,Gerlach,Engineer,1986-06-13,57219
492332,Sukumar,Ligten,Senior Engineer,1986-06-12,47484
448585,Shin,Makrucki,Engineer,1986-06-12,40000
221388,Gao,Lund,Senior Engineer,1986-06-12,57948
210016,Qingxiang,Fendler,Staff,1986-06-12,55288
211063,Rafols,Mahmud,Staff,1986-06-12,42707
92983,Masoud,Rosca,Assistant Engineer,1986-06-12,48444
59186,Anoosh,Bazzichi,Staff,1986-06-12,45470
264345,Foong,Moffat,Engineer,1986-06-12,53344
53280,Odysseas,Zambonelli,Senior Engineer,1986-06-12,63844
34364,Seshu,Kugler,Engineer,1986-06-12,40000
67609,Poornachandra,Berztiss,Staff,1986-06-12,58305
438018,Fumiyo,Janetzko,Engineer,1986-06-11,53550
433096,Palash,Brookman,Engineer,1986-06-11,40000
252159,Collette,Shobatake,Engineer,1986-06-11,53265
295063,Fumino,Dulay,Senior Engineer,1986-06-11,40000
19467,Mitchel,Ecklund,Staff,1986-06-11,40000
11180,Mitsuyuki,Bojadziev,Engineer,1986-06-11,40000
217109,Arra,Ossenbruggen,Engineer,1986-06-11,40000
401385,Gad,Staylopatis,Staff,1986-06-11,40000
494783,Yunming,Swab,Senior Engineer,1986-06-11,40000
255984,Stein,Kulisch,Engineer,1986-06-11,40000
74258,Apostol,Hemaspaandra,Staff,1986-06-10,40000
63570,Randy,Sudkamp,Engineer,1986-06-10,71136
454153,Sibyl,Gini,Technique Leader,1986-06-10,46634
104504,Waiman,Kilgore,Engineer,1986-06-10,44682
402251,Kellie,Miake,Engineer,1986-06-10,40000
13385,Claudi,Buchter,Senior Staff,1986-06-10,40000
414674,Guozhong,Stemann,Staff,1986-06-10,40000
279776,Mohammed,Moehrke,Staff,1986-06-10,108388
473644,Ortrun,Makrucki,Staff,1986-06-10,42702
281234,Harngdar,Falby,Technique Leader,1986-06-10,40000
53259,Francoise,Zirintsis,Staff,1986-06-10,45141
99299,Sachem,Claffy,Assistant Engineer,1986-06-10,52523
105935,Danai,Koshiba,Staff,1986-06-10,49967
272419,Masanao,Kuhnemann,Staff,1986-06-09,61273
470861,Gian,Schaad,Engineer,1986-06-09,51818
496570,Janalee,Kambil,Engineer,1986-06-09,61151
469509,Constantijn,Kaiserswerth,Engineer,1986-06-09,65172
402017,Phuoc,Saoudi,Assistant Engineer,1986-06-09,45055
279451,Pasqua,Qiwen,Staff,1986-06-09,94698
479125,Parviz,Rindone,Assistant Engineer,1986-06-09,40000
214955,Yunming,Puppo,Staff,1986-06-09,88550
91401,Taegyun,Fetvedt,Engineer,1986-06-09,40000
450480,Macha,Speer,Engineer,1986-06-09,40000
91457,Volkmar,Schusler,Senior Staff,1986-06-09,85084
416294,Tianruo,Conte,Staff,1986-06-09,78602
38474,Hsiangchu,Wrigley,Staff,1986-06-09,40000
439660,Zhonghui,Budinsky,Senior Engineer,1986-06-09,56257
255966,Shay,McFarlin,Staff,1986-06-09,47677
476364,Yongmao,Takanami,Staff,1986-06-09,71924
50807,Muneo,Conde,Staff,1986-06-09,42635
220009,Billie,Kakkad,Staff,1986-06-08,49553
238764,Fen,Candan,Staff,1986-06-08,46643
427503,Goetz,Kushner,Engineer,1986-06-08,46060
487285,Augustine,Minakawa,Senior Engineer,1986-06-08,72097
257567,Satyanarayana,Siochi,Engineer,1986-06-08,67046
466075,Arie,Kamble,Senior Engineer,1986-06-08,75505
412789,Shooichi,Morris,Engineer,1986-06-08,42603
224612,Marsha,Munck,Staff,1986-06-08,48493
79900,Mong,Luck,Staff,1986-06-08,40000
491211,Lansing,Milicic,Staff,1986-06-08,40000
13979,Turgut,Highland,Engineer,1986-06-08,50381
76368,Pramod,Antonakopoulos,Staff,1986-06-08,40000
69360,Lenore,Hanratty,Engineer,1986-06-08,45273
428528,Vishv,Leivant,Senior Engineer,1986-06-08,40000
109570,Duke,Swift,Engineer,1986-06-07,40000
253595,Tru,Restivo,Staff,1986-06-07,40000
225215,Parke,Farrar,Engineer,1986-06-07,49116
420622,Susanna,Katzenelson,Senior Staff,1986-06-07,71436
44644,Shigenori,Mitchem,Engineer,1986-06-07,40000
240679,Toshimo,Jullig,Senior Engineer,1986-06-07,40000
227487,Bodo,Nishimukai,Engineer,1986-06-07,43199
241842,Kokou,Staudhammer,Staff,1986-06-07,50975
291312,Oscar,Rosen,Engineer,1986-06-07,40000
453972,Shem,Molenaar,Staff,1986-06-07,57105
64703,Trygve,Fiebach,Staff,1986-06-07,47643
41909,Toshimitsu,McAlpine,Engineer,1986-06-07,40000
267682,Baoqiu,dAstous,Staff,1986-06-07,40000
258193,Shaz,Calkin,Senior Engineer,1986-06-07,40960
244437,Yinlin,Rikino,Engineer,1986-06-07,40000
273831,Kousuke,Farrar,Staff,1986-06-07,65524
489782,Jiong,Schnabel,Assistant Engineer,1986-06-06,60818
93445,Shahaf,Imataki,Staff,1986-06-06,40000
64495,Bilhanan,Bazelow,Staff,1986-06-06,42062
80665,Angel,Angot,Staff,1986-06-06,64768
82162,Shigeo,Kroft,Engineer,1986-06-06,46363
13916,Vidya,Wynblatt,Staff,1986-06-06,90797
71560,Shalesh,Shanbhogue,Staff,1986-06-06,62267
492750,Akeno,Sewelson,Engineer,1986-06-06,47252
71113,Anwar,Atrawala,Staff,1986-06-06,40000
212706,Fai,Remmers,Senior Engineer,1986-06-06,48652
18261,Shridhar,Baak,Senior Engineer,1986-06-06,40000
498975,Yuriy,Daescu,Engineer,1986-06-06,40000
255895,Moto,Hennebert,Engineer,1986-06-06,64698
440202,Sadegh,Daescu,Engineer,1986-06-06,60103
401264,Jahangir,Ballarin,Engineer,1986-06-06,40000
458147,Erzsebet,Ramsey,Senior Staff,1986-06-06,82713
98978,Doohun,Sidje,Staff,1986-06-06,55614
264728,Izaskun,Setia,Senior Engineer,1986-06-06,46302
289057,Eishiro,Theuretzbacher,Staff,1986-06-06,68793
106463,Janalee,Poulakidas,Staff,1986-06-05,41222
105304,Nikolaus,Steinauer,Engineer,1986-06-05,42004
31650,Neven,Savasere,Staff,1986-06-05,75830
92802,Alair,Luks,Staff,1986-06-05,76564
487677,Danny,Kilgour,Engineer,1986-06-05,41772
439560,Peternela,Legleitner,Staff,1986-06-05,40000
230352,Radhika,Hainaut,Engineer,1986-06-05,43832
495007,Moni,Borovoy,Technique Leader,1986-06-05,52013
419062,Stafford,Walstra,Assistant Engineer,1986-06-05,70299
496384,Remco,Coors,Senior Staff,1986-06-05,40000
282221,Soenke,Kriebel,Engineer,1986-06-05,49743
290797,Feiyu,Boissier,Staff,1986-06-05,48650
84255,Ramalingam,Nations,Staff,1986-06-05,44357
251703,Djelloul,Chelton,Staff,1986-06-05,45965
53030,Aram,Farrag,Staff,1986-06-05,80737
421860,Masali,Cyre,Senior Engineer,1986-06-05,49814
489365,Adhemar,Validov,Engineer,1986-06-05,58626
12501,Morrie,Matheson,Senior Staff,1986-06-05,76082
250685,Mohammad,Remmers,Engineer,1986-06-05,40000
437181,Hiroyasu,Stellhorn,Engineer,1986-06-05,54357
47554,Kinh,Dechter,Engineer,1986-06-05,43065
472574,Mingdong,Stassinopoulos,Technique Leader,1986-06-05,40000
423326,Idoia,Cullers,Engineer,1986-06-04,40000
102147,Kristen,Miyakawa,Senior Staff,1986-06-04,52372
30648,Macha,Chartres,Senior Engineer,1986-06-04,40000
41304,Kristian,Ulupinar,Engineer,1986-06-04,40000
237773,Eberhardt,Iwayama,Engineer,1986-06-04,50863
420394,Khun,Worfolk,Senior Staff,1986-06-04,85143
216885,Fumiya,Leuchs,Engineer,1986-06-04,42578
267249,Ziya,Range,Staff,1986-06-04,49634
464010,Constantijn,Uhrig,Staff,1986-06-04,53989
437178,Radhika,Suwa,Engineer,1986-06-04,50281
222538,Cullen,Carrere,Engineer,1986-06-04,42182
77225,Tomokazu,Cannard,Engineer,1986-06-04,40000
38354,Serap,Klyachko,Engineer,1986-06-04,40000
468550,Richard,Hiroyama,Senior Staff,1986-06-04,86092
291663,Mansur,Lortz,Senior Engineer,1986-06-04,57827
79765,Gonzalo,Danecki,Staff,1986-06-04,55420
82609,Kazuhide,Marzano,Staff,1986-06-03,70316
489890,Bezalel,Hebert,Staff,1986-06-03,54681
419069,Koichi,Setlzner,Staff,1986-06-03,40000
485299,Lakshmi,Peternell,Engineer,1986-06-03,40000
101719,Nadjib,Wolniewicz,Engineer,1986-06-03,51059
100384,Richara,Yurek,Engineer,1986-06-03,42995
18547,Gladys,Sankaranarayanan,Engineer,1986-06-03,40000
213362,Emdad,Vendrig,Senior Engineer,1986-06-03,57813
279143,Marl,Krohm,Engineer,1986-06-03,66490
54674,Fumino,Kaiserswerth,Senior Staff,1986-06-03,76364
41583,Holgard,Thorensen,Technique Leader,1986-06-03,57443
250819,Tommaso,Huhdanpaa,Staff,1986-06-03,79004
291376,Fai,Jahnichen,Engineer,1986-06-03,40000
414378,Malu,Sinicrope,Senior Staff,1986-06-03,42746
61197,Roselyn,Cannard,Assistant Engineer,1986-06-03,40000
485192,Ronghao,Alpin,Engineer,1986-06-03,43500
250129,Karoline,Duclos,Assistant Engineer,1986-06-03,40000
31286,Marsha,Magliocco,Engineer,1986-06-03,48847
429761,Gadiel,Auyong,Engineer,1986-06-02,55014
458238,Barton,Baumann,Assistant Engineer,1986-06-02,40000
445970,Chuanti,Polajnar,Staff,1986-06-02,49864
257008,Mabo,Gimbel,Staff,1986-06-02,53603
27708,Dayanand,Gill,Staff,1986-06-02,40000
13232,Mitchel,Fujisaki,Technique Leader,1986-06-02,40000
452113,Sanjeeva,Greenaway,Technique Leader,1986-06-02,40000
454745,Marjo,Vigier,Engineer,1986-06-02,60519
449835,Etsuo,Armand,Engineer,1986-06-02,71377
406631,Yuguang,Gulik,Technique Leader,1986-06-02,48228
448363,Elrique,Duclos,Engineer,1986-06-02,40000
423171,Francesca,Mandell,Staff,1986-06-02,60469
66945,Perry,Kusakabe,Staff,1986-06-02,74549
285758,Maha,Ritzmann,Engineer,1986-06-02,40000
19343,Heping,Hempstead,Staff,1986-06-02,44351
225364,Souichi,Merle,Technique Leader,1986-06-01,40000
448136,Garnik,Ushiama,Engineer,1986-06-01,40000
412459,Iara,Stroustrup,Senior Engineer,1986-06-01,61752
76198,Toshiki,Waeselynck,Engineer,1986-06-01,50818
492091,Werner,Coombs,Engineer,1986-06-01,48967
441091,Muneo,Ghelli,Engineer,1986-06-01,40000
430496,Kiam,Schwaller,Engineer,1986-06-01,40000
488477,Gregory,Matzel,Senior Staff,1986-06-01,40000
16380,Zhilian,Chleq,Staff,1986-06-01,42820
291740,Tua,Bratten,Engineer,1986-06-01,46781
289172,Valeska,Angiulli,Engineer,1986-06-01,74986
219609,Karlis,Sanella,Engineer,1986-06-01,40000
457726,Jinpo,Lortz,Staff,1986-05-31,50237
299753,Nikolaus,Chenoweth,Technique Leader,1986-05-31,42501
271980,Shigenori,Angel,Staff,1986-05-31,96207
249159,Marjo,Dichev,Senior Staff,1986-05-31,69111
234394,Kazuhide,Sichman,Staff,1986-05-31,84082
202154,Adin,Azulay,Assistant Engineer,1986-05-31,67732
90020,Oldrich,Holburn,Engineer,1986-05-31,40000
61259,Shao,Puoti,Staff,1986-05-31,46409
494099,Waiman,Irland,Staff,1986-05-31,73599
282402,Shir,Mukaidono,Staff,1986-05-31,40000
66361,Almudena,Boudaillier,Staff,1986-05-31,45648
67640,Gen,Glinert,Senior Staff,1986-05-31,40000
417409,Susanna,Solares,Staff,1986-05-31,40000
23835,Yoshinari,Hennings,Staff,1986-05-31,40000
497113,Edwin,Orlowski,Staff,1986-05-31,40012
428851,Bilhanan,Berendt,Senior Engineer,1986-05-31,45101
469996,Yuping,Orlowska,Engineer,1986-05-31,43561
72693,Zhaofang,Gadepally,Staff,1986-05-30,52617
42402,Gererd,Rosis,Engineer,1986-05-30,42261
225842,Bowen,Schmezko,Engineer,1986-05-30,40000
489151,Percy,Hoogerwoord,Senior Engineer,1986-05-30,49644
257152,Phillip,Rosenbaum,Engineer,1986-05-30,40000
38697,Hercules,Warwick,Senior Engineer,1986-05-30,40000
70909,Shir,Wossner,Staff,1986-05-30,79826
430128,Becky,Berztiss,Senior Staff,1986-05-30,47479
15728,Jaewon,Nooteboom,Staff,1986-05-30,40000
496017,Faiza,Rodham,Staff,1986-05-30,50839
71383,Vidya,Ohori,Staff,1986-05-30,40000
256769,Shiv,Barbanera,Staff,1986-05-30,85369
432082,Mihalis,Rebaine,Staff,1986-05-30,40000
280961,Mingsen,Pesch,Engineer,1986-05-30,52310
274044,Yuchang,Erni,Assistant Engineer,1986-05-30,55056
55765,Kotesh,Noriega,Senior Engineer,1986-05-29,40000
451682,Fumiyo,Ariola,Assistant Engineer,1986-05-29,48500
226671,Mostafa,Coullard,Senior Engineer,1986-05-29,40000
78629,Geoff,Muniz,Staff,1986-05-29,60123
206447,Feixiong,Conte,Engineer,1986-05-29,65327
290631,Yoshinari,Vieri,Senior Engineer,1986-05-29,49695
273657,Jouko,Hashii,Technique Leader,1986-05-29,40000
486393,Kristinn,Aloisi,Staff,1986-05-29,43698
461957,Harjit,Biran,Staff,1986-05-29,55068
492829,Chaitali,Schwartzburd,Engineer,1986-05-29,40948
16910,Kazunori,Botman,Senior Engineer,1986-05-29,57230
18806,Akhilish,Petereit,Staff,1986-05-29,59955
240936,Shahid,Tanemo,Engineer,1986-05-29,51120
408690,Vidya,Terekhov,Technique Leader,1986-05-29,40000
215371,Yahiko,Chinin,Staff,1986-05-29,91866
17849,Mandell,Varker,Staff,1986-05-28,40000
70218,Stabislas,Luga,Staff,1986-05-28,47206
426859,Jeanne,Collavizza,Technique Leader,1986-05-28,40000
77990,Vincent,Carrere,Engineer,1986-05-28,56555
400953,Sham,Maksimenko,Engineer,1986-05-28,40000
415543,Chiranjit,Karnin,Senior Staff,1986-05-28,65860
204530,Changho,Fritzsche,Senior Staff,1986-05-28,40000
469434,Yuuichi,Gils,Technique Leader,1986-05-28,44314
229137,Susanta,Prenel,Technique Leader,1986-05-28,40000
234847,Alexius,Wallrath,Staff,1986-05-28,40000
280402,Ramya,Snyers,Staff,1986-05-28,40000
261337,Deniz,Leslie,Staff,1986-05-28,67343
229587,Leucio,Zucker,Engineer,1986-05-28,40000
289619,Jiafu,Mundy,Staff,1986-05-28,56561
46248,Leif,dAstous,Senior Engineer,1986-05-28,40000
488456,Eran,Vesna,Staff,1986-05-28,64753
453190,Kiam,Danley,Senior Engineer,1986-05-28,40000
414271,Sanjit,Kermarrec,Staff,1986-05-28,40000
294481,Berry,Brookner,Staff,1986-05-28,40000
443924,Tooru,Luca,Senior Engineer,1986-05-27,55593
284056,Tze,Ambroszkiewicz,Assistant Engineer,1986-05-27,63252
453265,Kauko,Auria,Engineer,1986-05-27,56667
242390,Sahrah,Delgrossi,Engineer,1986-05-27,47629
277612,Lokesh,Flowers,Staff,1986-05-27,65517
79219,Yaghout,Irland,Senior Engineer,1986-05-27,47272
53217,Shem,Heystek,Engineer,1986-05-27,43200
296003,Gay,Khamsi,Technique Leader,1986-05-27,61915
69355,Dmitry,Borovoy,Technique Leader,1986-05-26,63416
407810,Guozhong,Nastansky,Staff,1986-05-26,73865
15092,Remmert,Bahi,Senior Staff,1986-05-26,40000
41772,Leon,Decaestecker,Staff,1986-05-26,62906
73880,Katsuyuki,Gente,Assistant Engineer,1986-05-26,40000
31025,Suebskul,Rijsenbrij,Staff,1986-05-26,51188
234511,Mani,Emmart,Staff,1986-05-26,66094
84596,Poornachandra,Picht,Technique Leader,1986-05-26,43574
98958,Jaideep,Denos,Senior Staff,1986-05-26,70618
496012,Takushi,Swan,Engineer,1986-05-26,40596
436002,Kazuyasu,Takanami,Assistant Engineer,1986-05-26,40000
75830,Zita,Szemeredi,Engineer,1986-05-26,72187
470741,Gor,Rijsenbrij,Technique Leader,1986-05-26,40000
289793,Shmuel,Spataro,Engineer,1986-05-26,74479
488882,Kwangsub,Khalil,Engineer,1986-05-26,48769
239239,Martina,Zucker,Engineer,1986-05-26,46306
47299,Dmitri,Wixon,Engineer,1986-05-26,40000
10608,Adhemar,Talmor,Senior Engineer,1986-05-25,40000
272395,Chenyi,Kamble,Engineer,1986-05-25,61237
278996,Shigeu,Kaltofen,Engineer,1986-05-25,46309
290567,Martina,Poujol,Senior Engineer,1986-05-25,40000
437205,Godehard,Panangaden,Engineer,1986-05-25,43783
91411,Chenyi,Keirsey,Senior Engineer,1986-05-25,57593
298992,Kauko,Guenter,Engineer,1986-05-25,55568
101408,Toong,Melton,Assistant Engineer,1986-05-25,40000
422641,Padma,Hasham,Staff,1986-05-25,68857
82194,Geoff,Eastman,Engineer,1986-05-25,44356
87160,Nevio,Gihr,Senior Engineer,1986-05-25,40000
232294,Arie,Klerer,Engineer,1986-05-25,40000
200247,Chaoyi,Beznosov,Senior Staff,1986-05-25,92900
282687,KayLiang,Babu,Senior Staff,1986-05-25,61590
264971,Shaz,Einsfeld,Staff,1986-05-25,40000
67478,Kokou,Luke,Senior Engineer,1986-05-25,47240
479672,Lubomir,Schlumberger,Assistant Engineer,1986-05-25,54693
47414,Youjian,Ratnakar,Engineer,1986-05-24,49220
443801,Yefim,Gopalakrishnan,Staff,1986-05-24,45440
47832,Chriss,Zaccaria,Engineer,1986-05-24,66127
223830,Huican,Biros,Engineer,1986-05-24,52074
79509,Vitaly,Akiyama,Staff,1986-05-24,96991
96059,Valter,Mandell,Engineer,1986-05-24,40000
108306,Chenye,Heijenga,Staff,1986-05-24,65991
241973,Stevo,Ozeki,Staff,1986-05-24,40000
415904,Howell,Matzov,Assistant Engineer,1986-05-24,40000
434004,Xiahua,Haddadi,Staff,1986-05-24,55050
263174,Shen,Wielonsky,Assistant Engineer,1986-05-24,54976
438940,Mayumi,Shackell,Staff,1986-05-24,71507
298835,True,Scallan,Engineer,1986-05-24,49675
250141,Brewster,Chenney,Staff,1986-05-24,46120
265540,Matt,Reistad,Staff,1986-05-24,40000
227676,Sakthirel,Ruemmler,Staff,1986-05-24,55023
265040,Yuping,Choobineh,Engineer,1986-05-24,79189
426382,Bernice,Bernardinello,Staff,1986-05-24,40000
248335,Gaetan,Tibblin,Technique Leader,1986-05-23,40000
437824,Georg,Peral,Engineer,1986-05-23,40000
413480,Mang,Peac,Senior Engineer,1986-05-23,45013
249226,Pranav,Hopewell,Staff,1986-05-23,52120
298034,Lobel,Heusch,Staff,1986-05-23,51103
476628,Hinrich,Plesums,Staff,1986-05-23,54874
478204,Arne,Narlikar,Technique Leader,1986-05-23,40000
89825,Ingmar,Isard,Staff,1986-05-23,109757
15005,Kiam,Sadowsky,Engineer,1986-05-23,50368
91516,Kolar,Bazzichi,Staff,1986-05-23,53397
205931,Renny,Escriba,Staff,1986-05-23,45032
221505,Gritta,Barriga,Engineer,1986-05-23,51830
286449,Randi,Khalid,Senior Engineer,1986-05-23,40000
446205,Lijie,Kampfer,Staff,1986-05-23,40000
247706,Goa,Sethi,Staff,1986-05-23,52775
462518,Ishfaq,Stavenow,Staff,1986-05-23,53007
109010,Shaibal,Yavatkar,Assistant Engineer,1986-05-23,40000
442230,Anestis,Edelhoff,Engineer,1986-05-23,66004
249341,Miquel,Reinhart,Staff,1986-05-23,74912
82668,Feipei,Menhardt,Senior Staff,1986-05-23,78317
496400,Naftaly,Eiter,Staff,1986-05-22,81748
493026,Jiang,Swen,Engineer,1986-05-22,64696
